,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status,Status_New,Status_0,Status_1,Status_2
2455,9003,1,170.0,0,0,1,1,0,20,14.5,15.3,2,1,False,False,True
2456,9070,1,110.2,0,0,1,1,0,55,14.5,13.5,2,1,False,False,True
2457,9147,1,146.4,0,0,1,1,0,27,10.0,13.0,1,1,False,True,False
2458,9119,1,121.0,0,0,1,1,0,19,0.0,0.0,0,0,True,False,False
2459,9147,1,129.9,0,0,1,1,0,18,11.6,13.2,2,1,False,False,True
2460,9773,1,132.0,0,0,1,1,0,43,11.75,0.0,0,0,True,False,False
2461,9254,1,125.9,0,0,1,1,0,18,0.0,0.0,0,0,True,False,False
2462,171,1,165.7,0,0,1,1,0,18,0.0,0.0,0,0,True,False,False
2463,9254,1,122.7,0,1,1,1,1,20,0.0,0.0,0,0,True,False,False
2464,9991,0,141.4,0,1,0,1,0,29,11.25,11.8,0,0,True,False,False
2465,9130,1,156.4,0,1,1,1,0,44,11.571428571428571,0.0,0,0,True,False,False
2466,9119,1,148.5,0,0,1,1,0,18,10.0,16.0,1,1,False,True,False
2467,9003,1,140.0,0,0,1,1,1,20,13.833333333333334,12.3,1,1,False,True,False
2468,9070,1,131.7,0,0,1,1,0,20,12.75,12.666666666666666,0,0,True,False,False
2469,9147,1,104.7,0,0,1,1,0,36,0.0,0.0,0,0,True,False,False
2470,9130,1,150.0,0,0,1,1,0,19,11.6,11.0,1,1,False,True,False
2471,9085,1,110.0,0,0,0,1,0,29,0.0,0.0,0,0,True,False,False
2472,9670,1,129.1,0,0,1,1,0,18,11.25,10.333333333333334,0,0,True,False,False
2473,9003,1,120.0,0,0,0,1,0,24,0.0,0.0,0,0,True,False,False
2474,9773,1,127.0,0,0,1,1,0,20,14.333333333333334,15.0,2,1,False,False,True
2475,8014,0,151.5,0,1,0,1,0,45,0.0,0.0,0,0,True,False,False
2476,9500,1,126.8,0,0,1,1,1,28,13.5,13.5,2,1,False,False,True
2477,9254,1,140.8,0,0,1,1,0,23,12.666666666666666,12.2,1,1,False,True,False
2478,9500,1,125.6,0,0,1,1,0,18,12.444285714285714,11.347142857142858,2,1,False,False,True
2479,9147,1,127.8,0,0,1,1,0,23,10.666666666666666,11.333333333333334,0,0,True,False,False
2480,171,1,120.0,0,0,1,1,0,22,0.0,0.0,1,1,False,True,False
2481,9070,1,131.3,0,0,1,1,1,22,12.666666666666666,12.4,2,1,False,False,True
2482,9991,0,155.7,0,0,1,1,0,33,13.2,14.833333333333334,2,1,False,False,True
2483,9003,1,128.5,0,0,1,1,0,21,12.7,12.181818181818182,2,1,False,False,True
2484,9147,1,170.0,0,0,1,1,0,45,14.833333333333334,14.8,2,1,False,False,True
2485,9003,1,100.0,0,0,0,1,0,44,11.5,12.0,0,0,True,False,False
2486,9670,1,107.2,0,0,1,1,0,42,0.0,0.0,0,0,True,False,False
2487,9147,1,139.3,0,0,1,1,0,20,0.0,0.0,0,0,True,False,False
2488,9147,1,123.2,0,0,1,1,0,20,12.666666666666666,12.5,1,1,False,True,False
2489,9254,1,122.3,0,0,1,1,1,20,14.714285714285714,12.5,2,1,False,False,True
2490,9773,1,127.9,0,0,1,1,0,20,13.666666666666666,10.25,1,1,False,True,False
2491,9147,1,120.3,0,0,1,1,0,19,10.8,13.5,1,1,False,True,False
2492,8014,0,128.5,0,1,0,1,0,26,10.5,10.428571428571429,0,0,True,False,False
2493,9003,1,150.0,0,0,1,1,0,31,15.0,12.5,2,1,False,False,True
2494,9773,1,136.1,0,1,1,1,1,19,12.666666666666666,14.0,2,1,False,False,True
2495,9773,1,128.0,0,0,1,1,0,28,13.166666666666666,13.666666666666666,2,1,False,False,True
2496,171,1,158.1,0,0,1,1,1,20,0.0,0.0,2,1,False,False,True
2497,8014,0,108.7,0,0,1,0,0,43,13.0,12.5,2,1,False,False,True
2498,171,1,110.0,0,0,1,1,1,25,0.0,0.0,0,0,True,False,False
2499,9238,1,120.0,1,1,1,0,0,40,10.0,15.0,0,0,True,False,False
2500,9085,1,150.0,0,0,1,0,0,20,13.333333333333334,13.375,2,1,False,False,True
2501,8014,0,113.0,0,0,1,0,0,46,12.333333333333334,13.333333333333334,2,1,False,False,True
2502,33,1,118.6,0,0,1,0,0,26,13.181818181818182,11.642857142857142,2,1,False,False,True
2503,9500,1,148.8,0,0,1,0,1,34,12.513333333333334,13.071428571428571,2,1,False,False,True
2504,9853,1,120.3,0,0,1,0,0,19,0.0,0.0,0,0,True,False,False
2505,9500,1,127.0,0,0,1,0,1,18,13.585714285714284,13.585714285714284,2,1,False,False,True
2506,9556,1,113.8,0,0,1,0,0,18,11.155555555555557,11.425,2,1,False,False,True
2507,8014,0,108.0,0,0,1,1,1,37,11.857142857142858,12.0,2,1,False,False,True
2508,171,1,129.1,0,0,1,1,1,23,0.0,0.0,2,1,False,False,True
2509,9070,1,135.9,0,0,1,1,0,26,14.0,13.615384615384617,2,1,False,False,True
2510,9773,1,154.4,0,0,0,0,0,18,12.0,0.0,0,0,True,False,False
2511,9500,1,190.0,0,0,1,0,0,18,11.575,12.419999999999998,1,1,False,True,False
2512,9500,1,132.5,0,0,1,0,0,19,13.198571428571428,13.0625,2,1,False,False,True
2513,9085,1,163.3,0,0,1,0,0,18,13.5,12.0,2,1,False,False,True
2514,9670,1,122.5,0,0,1,0,0,19,13.333333333333334,12.8,0,0,True,False,False
2515,9119,1,121.0,0,0,1,1,0,20,14.25,10.0,1,1,False,True,False
2516,9070,1,131.8,0,0,1,0,1,22,12.166666666666666,12.0,2,1,False,False,True
2517,9500,1,135.0,0,0,1,0,1,18,12.214285714285714,12.214285714285714,2,1,False,False,True
2518,9254,1,141.7,0,0,1,0,1,18,12.666666666666666,13.0,2,1,False,False,True
2519,9773,1,131.3,0,0,1,0,1,18,12.285714285714286,13.5,2,1,False,False,True
2520,9254,1,123.9,0,0,1,0,1,18,13.0,13.0,2,1,False,False,True
2521,9254,1,126.1,0,0,1,0,0,18,12.142857142857142,11.166666666666666,2,1,False,False,True
2522,9500,1,126.5,0,0,1,0,1,19,13.875714285714285,13.085714285714284,2,1,False,False,True
2523,9853,1,107.3,0,0,1,0,0,20,0.0,0.0,0,0,True,False,False
2524,9238,1,95.0,0,0,1,0,1,19,11.666666666666666,0.0,0,0,True,False,False
2525,9085,1,116.1,0,0,1,0,0,18,13.153846153846152,11.0,2,1,False,False,True
2526,9070,1,134.6,0,0,1,0,1,18,14.5,12.833333333333334,0,0,True,False,False
2527,9500,1,128.0,0,0,1,0,1,18,14.44142857142857,13.65625,2,1,False,False,True
2528,9773,1,144.2,0,0,1,0,0,18,15.166666666666666,14.285714285714286,2,1,False,False,True
2529,9147,1,129.5,0,0,1,0,1,18,11.6,12.625,2,1,False,False,True
2530,9773,1,116.8,0,1,1,0,0,18,11.666666666666666,12.333333333333334,2,1,False,False,True
2531,9003,1,160.0,0,0,1,0,1,20,12.625,13.2,2,1,False,False,True
2532,9238,1,127.1,0,0,1,0,1,19,12.666666666666666,11.0,2,1,False,False,True
2533,9130,1,126.3,0,0,1,0,1,18,12.833333333333334,13.0,1,1,False,True,False
2534,9238,1,112.9,0,0,1,0,1,19,11.857142857142858,13.142857142857142,2,1,False,False,True
2535,9853,1,130.2,0,0,1,0,0,19,11.4,10.75,1,1,False,True,False
2536,9130,1,100.0,0,0,1,0,0,19,14.857142857142858,15.142857142857142,1,1,False,True,False
2537,9670,1,121.6,0,0,1,0,0,19,14.714285714285714,15.833333333333334,2,1,False,False,True
2538,9670,1,130.0,1,1,1,0,0,20,13.5,13.0,2,1,False,False,True
2539,9130,1,121.7,0,0,1,0,1,18,11.5,12.4,2,1,False,False,True
2540,9147,1,120.0,0,0,1,0,0,33,14.0,0.0,0,0,True,False,False
2541,9853,1,143.5,0,0,1,0,1,19,12.833333333333334,0.0,0,0,True,False,False
2542,9556,1,128.3,0,0,1,0,1,18,13.428571428571429,14.75,2,1,False,False,True
2543,9070,1,111.9,0,0,1,0,0,19,0.0,0.0,0,0,True,False,False
2544,9003,1,140.0,0,0,1,0,0,19,11.666666666666666,11.5,1,1,False,True,False
2545,9773,1,137.6,0,0,1,0,0,18,16.0,14.333333333333334,2,1,False,False,True
2546,9238,1,135.0,0,0,1,0,0,20,13.833333333333334,11.833333333333334,2,1,False,False,True
2547,9500,1,133.8,0,0,1,0,0,19,13.2325,13.2325,2,1,False,False,True
2548,9773,1,126.9,0,0,1,1,1,18,14.0,14.166666666666666,2,1,False,False,True
2549,9254,1,106.7,0,1,1,1,1,19,10.0,0.0,0,0,True,False,False
2550,8014,0,145.7,0,0,1,0,0,25,13.333333333333334,12.272727272727272,2,1,False,False,True
2551,9070,1,153.1,0,0,1,0,1,20,12.5,14.333333333333334,1,1,False,True,False
2552,8014,0,118.7,0,0,1,0,0,19,12.5,11.5,2,1,False,False,True
2553,9991,0,161.8,0,1,1,1,0,33,10.5,0.0,0,0,True,False,False
2554,9119,1,124.9,0,1,1,1,0,18,10.666666666666666,11.333333333333334,1,1,False,True,False
2555,9119,1,150.8,0,0,1,1,0,18,10.5,10.5,1,1,False,True,False
2556,9147,1,130.0,0,0,1,0,0,19,12.0,11.4,2,1,False,False,True
2557,171,1,163.6,0,0,1,0,0,18,0.0,0.0,1,1,False,True,False
2558,9147,1,115.0,0,0,1,0,0,19,11.5,10.666666666666666,1,1,False,True,False
2559,9773,1,136.8,0,0,1,0,0,18,14.0,13.5,0,0,True,False,False
2560,9853,1,130.9,0,0,1,0,0,18,13.5,12.6,2,1,False,False,True
2561,9500,1,127.0,0,0,1,0,0,18,13.07375,13.07375,2,1,False,False,True
2562,9500,1,120.0,0,0,1,0,0,37,10.75,0.0,0,0,True,False,False
2563,9238,1,126.0,0,0,1,0,0,20,12.0,0.0,1,1,False,True,False
2564,9254,1,153.8,0,0,1,0,1,20,14.0,13.333333333333334,2,1,False,False,True
2565,9238,1,140.0,0,0,1,1,0,21,12.333333333333334,13.428571428571429,2,1,False,False,True
2566,9500,1,136.6,0,0,1,0,1,18,13.464285714285714,14.788888888888888,2,1,False,False,True
2567,8014,0,105.0,0,0,1,0,0,26,10.666666666666666,11.2,1,1,False,True,False
2568,9147,1,139.4,0,1,1,0,0,41,11.6,12.2,1,1,False,True,False
2569,9773,1,140.0,0,0,1,0,1,18,13.666666666666666,14.666666666666666,2,1,False,False,True
2570,9500,1,130.8,0,1,1,0,0,18,14.4025,14.4025,2,1,False,False,True
2571,9500,1,138.8,0,0,1,0,0,31,15.46875,16.3875,2,1,False,False,True
2572,9238,1,110.0,0,1,1,0,0,23,12.625,14.166666666666666,2,1,False,False,True
2573,9500,1,127.8,0,0,1,0,0,19,14.983333333333334,14.983333333333334,2,1,False,False,True
2574,9773,1,134.2,0,0,1,0,1,20,15.0,13.0,2,1,False,False,True
2575,8014,0,143.0,0,0,1,0,0,40,15.88888888888889,14.142857142857142,2,1,False,False,True
2576,9085,1,120.0,0,1,1,0,0,32,11.5,11.0,0,0,True,False,False
2577,9254,1,113.2,0,0,1,0,0,24,10.5,10.0,0,0,True,False,False
2578,9500,1,135.8,0,0,1,0,0,18,13.983333333333334,13.983333333333334,2,1,False,False,True
2579,9238,1,143.5,0,0,1,0,0,18,13.0,12.833333333333334,2,1,False,False,True
2580,9238,1,148.9,0,0,1,0,1,18,13.666666666666666,13.0,2,1,False,False,True
2581,9003,1,115.6,0,0,0,0,0,27,0.0,0.0,0,0,True,False,False
2582,9147,1,159.3,0,0,1,0,0,18,14.4,15.4,2,1,False,False,True
2583,9991,0,138.5,0,0,1,0,0,26,12.0,11.25,1,1,False,True,False
2584,9853,1,133.2,0,0,1,0,0,19,14.166666666666666,13.666666666666666,2,1,False,False,True
2585,8014,0,117.6,0,0,1,0,0,19,12.2,12.0,2,1,False,False,True
2586,9147,1,108.7,0,0,1,0,0,21,12.0,12.666666666666666,1,1,False,True,False
2587,9147,1,106.0,0,0,1,0,0,24,10.5,11.0,1,1,False,True,False
2588,9853,1,122.6,0,0,1,0,0,20,12.333333333333334,10.5,0,0,True,False,False
2589,9853,1,127.4,0,0,1,0,0,18,12.2,12.2,1,1,False,True,False
2590,9003,1,100.0,0,0,1,0,0,30,0.0,0.0,0,0,True,False,False
2591,9853,1,95.0,0,1,0,0,0,22,11.5,13.166666666666666,1,1,False,True,False
2592,9147,1,130.0,0,0,1,0,0,21,10.88888888888889,11.615384615384617,2,1,False,False,True
2593,9556,1,122.8,0,0,1,0,0,26,12.166666666666666,11.675,0,0,True,False,False
2594,9147,1,115.0,0,0,1,0,0,23,10.0,12.0,1,1,False,True,False
2595,9070,1,145.9,0,0,1,0,1,18,12.666666666666666,12.166666666666666,2,1,False,False,True
2596,9070,1,143.0,0,1,1,0,0,21,11.4,12.2,0,0,True,False,False
2597,171,1,100.0,0,0,1,0,1,18,0.0,0.0,0,0,True,False,False
2598,9085,1,121.3,0,0,1,0,0,21,13.0,12.0,1,1,False,True,False
2599,9853,1,121.2,0,0,1,0,0,18,13.4,12.0,1,1,False,True,False
2600,9853,1,125.1,1,0,1,0,1,19,13.5,12.8,0,0,True,False,False
2601,9254,1,112.9,0,0,1,0,0,22,12.25,11.333333333333334,1,1,False,True,False
2602,9238,1,120.8,0,0,1,0,0,19,12.285714285714286,12.833333333333334,2,1,False,False,True
2603,9085,1,114.0,0,0,0,0,0,19,0.0,0.0,0,0,True,False,False
2604,9238,1,132.1,0,0,1,0,0,19,10.5,13.0,0,0,True,False,False
2605,9085,1,160.0,0,0,1,0,0,27,14.0,12.0,2,1,False,False,True
2606,9085,1,134.0,0,0,1,0,0,22,14.2,12.2,2,1,False,False,True
2607,9773,1,124.2,0,0,1,0,0,18,13.0,13.142857142857142,0,0,True,False,False
2608,9254,1,115.6,0,0,1,0,0,20,11.0,12.75,2,1,False,False,True
2609,9991,0,128.2,0,0,1,0,0,34,11.0,10.0,0,0,True,False,False
2610,9500,1,132.8,0,0,1,0,0,18,12.385714285714286,13.755555555555556,2,1,False,False,True
2611,9773,1,123.1,0,0,1,1,0,20,14.75,12.25,2,1,False,False,True
2612,9130,1,125.6,0,0,1,0,0,20,16.166666666666668,15.833333333333334,2,1,False,False,True
2613,9991,0,115.0,0,0,1,1,0,25,0.0,0.0,0,0,True,False,False
2614,9119,1,123.6,0,0,1,1,0,18,12.4,13.0,0,0,True,False,False
2615,9130,1,141.7,0,0,0,1,0,18,11.6,13.0,0,0,True,False,False
2616,9853,1,139.0,0,0,1,0,1,18,12.2,0.0,0,0,True,False,False
2617,9254,1,118.0,0,0,1,0,1,19,11.0,12.8,2,1,False,False,True
2618,9853,1,142.0,0,0,1,0,1,19,12.333333333333334,12.4,0,0,True,False,False
2619,9238,1,143.4,0,0,1,0,1,21,14.833333333333334,12.571428571428571,2,1,False,False,True
2620,9070,1,115.9,0,0,1,0,0,29,11.555555555555555,11.9,1,1,False,True,False
2621,9070,1,105.1,0,0,1,0,1,20,12.0,11.833333333333334,2,1,False,False,True
2622,8014,0,138.0,0,1,1,0,1,21,12.727272727272728,12.6,2,1,False,False,True
2623,9991,0,114.7,0,0,1,0,0,34,10.5,11.0,0,0,True,False,False
2624,9773,1,130.5,0,0,1,0,0,20,12.333333333333334,12.0,2,1,False,False,True
2625,9991,0,134.3,0,0,1,1,0,24,0.0,12.0,0,0,True,False,False
2626,9500,1,137.5,0,0,1,1,0,18,14.842857142857143,14.38888888888889,2,1,False,False,True
2627,9500,1,125.3,0,0,1,1,0,19,12.2,12.2,1,1,False,True,False
2628,9147,1,111.3,0,0,1,1,1,18,10.8,11.75,1,1,False,True,False
2629,9991,0,144.8,0,0,1,1,0,28,12.75,14.333333333333334,1,1,False,True,False
2630,9991,0,152.1,0,0,1,1,0,28,11.0,12.0,0,0,True,False,False
2631,9254,1,126.1,0,0,1,1,0,20,10.75,0.0,0,0,True,False,False
2632,9500,1,136.0,0,0,1,1,0,22,12.55375,12.55375,2,1,False,False,True
2633,9500,1,124.3,0,0,1,1,0,19,12.665714285714284,12.665714285714284,2,1,False,False,True
2634,9670,1,129.9,0,0,1,1,0,20,12.714285714285714,13.0,1,1,False,True,False
2635,9556,1,136.1,0,0,1,1,0,26,11.75,0.0,0,0,True,False,False
2636,9254,1,115.1,0,0,0,1,0,21,11.0,0.0,0,0,True,False,False
2637,171,1,143.6,0,0,1,1,0,18,0.0,0.0,2,1,False,False,True
2638,9147,1,115.8,0,0,1,1,0,18,13.4,12.2,2,1,False,False,True
2639,171,1,149.0,0,0,1,1,0,22,12.578947368421051,12.117647058823527,2,1,False,False,True
2640,9119,1,100.0,0,0,1,1,0,36,0.0,0.0,0,0,True,False,False
2641,9773,1,133.4,0,0,1,1,1,20,12.0,11.5,2,1,False,False,True
2642,9670,1,122.8,0,0,1,1,0,20,12.333333333333334,0.0,0,0,True,False,False
2643,9991,0,151.2,0,0,1,1,0,25,11.5,13.5,0,0,True,False,False
2644,9003,1,137.0,0,0,1,1,0,35,12.8,13.833333333333334,2,1,False,False,True
2645,171,1,118.0,0,0,1,1,0,22,0.0,0.0,0,0,True,False,False
2646,9070,1,126.4,0,0,1,1,0,26,13.285714285714286,12.142857142857142,1,1,False,True,False
2647,9003,1,130.0,0,1,0,1,0,20,11.8,12.0,0,0,True,False,False
2648,8014,0,112.5,0,0,1,1,0,50,11.333333333333334,13.5,0,0,True,False,False
2649,9500,1,118.3,0,0,1,1,0,20,12.002,12.002,0,0,True,False,False
2650,9500,1,121.4,0,0,1,1,0,20,13.976666666666668,13.22222222222222,1,1,False,True,False
2651,9003,1,140.0,0,0,0,1,0,35,15.2,11.0,0,0,True,False,False
2652,9670,1,109.0,0,0,1,1,1,19,13.142857142857142,14.166666666666666,2,1,False,False,True
2653,9147,1,110.0,0,0,1,1,0,43,0.0,0.0,0,0,True,False,False
2654,9500,1,119.8,0,0,1,1,0,19,13.867142857142856,13.867142857142856,2,1,False,False,True
2655,9500,1,130.0,0,0,1,1,0,25,12.675,12.675,2,1,False,False,True
2656,171,1,167.3,0,0,1,1,0,19,0.0,0.0,2,1,False,False,True
2657,9853,1,111.9,0,0,1,1,1,20,12.0,12.5,1,1,False,True,False
2658,171,1,136.0,0,0,1,1,0,22,0.0,0.0,0,0,True,False,False
2659,9254,1,124.0,0,0,1,1,1,19,11.0,12.2,0,0,True,False,False
2660,9991,0,132.9,0,0,1,1,0,32,10.75,11.333333333333334,0,0,True,False,False
2661,9773,1,154.0,0,0,1,1,0,57,14.2,14.166666666666666,2,1,False,False,True
2662,9500,1,115.0,0,0,0,1,0,20,12.6,11.575,0,0,True,False,False
2663,9991,0,96.0,0,0,0,1,0,38,0.0,0.0,0,0,True,False,False
2664,9991,0,168.2,0,0,1,1,0,45,14.0,14.166666666666666,2,1,False,False,True
2665,9773,1,140.0,0,1,0,1,0,43,10.0,12.25,0,0,True,False,False
2666,9070,1,137.4,0,0,1,1,0,19,13.833333333333334,13.125,2,1,False,False,True
2667,9991,0,150.0,0,0,0,1,0,49,11.0,11.0,0,0,True,False,False
2668,9500,1,100.5,0,0,1,1,0,43,11.635714285714286,11.635714285714286,1,1,False,True,False
2669,8014,0,148.5,0,0,1,1,0,34,12.25,0.0,0,0,True,False,False
2670,9119,1,123.3,0,1,1,1,0,18,12.5,11.285714285714286,1,1,False,True,False
2671,9991,0,138.7,0,0,1,1,0,43,13.8,13.666666666666666,2,1,False,False,True
2672,9254,1,117.2,0,0,1,1,0,21,12.0,11.0,0,0,True,False,False
2673,9991,0,114.3,0,0,1,1,0,40,11.0,12.5,1,1,False,True,False
2674,9670,1,125.3,0,0,1,1,1,19,13.75,11.555555555555555,2,1,False,False,True
2675,9254,1,97.0,0,0,1,1,0,27,10.666666666666666,11.25,1,1,False,True,False
2676,9556,1,140.0,0,0,1,1,0,43,0.0,13.15,0,0,True,False,False
2677,9991,0,124.0,0,0,1,1,0,31,13.833333333333334,15.4,2,1,False,False,True
2678,9003,1,140.0,0,1,1,1,0,26,0.0,0.0,1,1,False,True,False
2679,9991,0,127.0,0,0,1,1,0,34,15.8,16.8,2,1,False,False,True
2680,9500,1,110.0,0,0,1,1,0,30,12.52608695652174,12.52608695652174,2,1,False,False,True
2681,9500,1,170.0,0,0,1,1,0,36,12.783333333333331,0.0,0,0,True,False,False
2682,9991,0,120.0,0,1,0,1,0,46,0.0,10.0,0,0,True,False,False
2683,9085,1,130.0,0,0,1,1,0,22,13.0,10.666666666666666,2,1,False,False,True
2684,9003,1,130.0,0,0,1,1,0,27,0.0,0.0,0,0,True,False,False
2685,9119,1,122.5,0,0,1,1,0,20,10.8,12.0,1,1,False,True,False
2686,9147,1,115.7,0,0,1,1,0,20,11.0,10.0,1,1,False,True,False
2687,9119,1,120.0,0,1,0,1,0,31,0.0,0.0,0,0,True,False,False
2688,9119,1,166.0,0,1,1,1,0,20,0.0,0.0,1,1,False,True,False
2689,9773,1,132.8,0,0,0,1,0,21,12.0,0.0,0,0,True,False,False
2690,9147,1,100.0,0,0,1,1,0,21,10.75,11.0,0,0,True,False,False
2691,9147,1,121.8,0,0,1,1,0,19,11.6,13.5,2,1,False,False,True
2692,9147,1,109.5,0,0,1,1,1,20,11.8,11.6,2,1,False,False,True
2693,9003,1,138.3,0,0,1,1,0,18,16.0,15.166666666666666,2,1,False,False,True
2694,9773,1,131.6,0,0,1,1,1,18,12.666666666666666,11.5,2,1,False,False,True
2695,9500,1,125.3,0,1,1,1,0,30,14.4,13.5,1,1,False,True,False
2696,9254,1,101.5,0,1,0,1,0,34,0.0,0.0,0,0,True,False,False
2697,9670,1,109.1,0,1,0,1,0,21,12.25,13.4,1,1,False,True,False
2698,9070,1,123.9,0,0,1,1,0,20,12.6,12.75,0,0,True,False,False
2699,9500,1,143.0,0,0,1,1,0,18,13.4,13.4,2,1,False,False,True
2700,171,1,126.3,0,1,1,1,0,21,0.0,0.0,0,0,True,False,False
2701,9003,1,113.3,0,0,1,1,0,26,10.0,0.0,0,0,True,False,False
2702,9119,1,119.9,0,1,1,1,0,20,0.0,0.0,0,0,True,False,False
2703,9003,1,140.0,0,0,1,1,0,25,11.25,11.2,0,0,True,False,False
2704,9670,1,108.0,0,0,1,1,0,19,0.0,0.0,1,1,False,True,False
2705,9147,1,100.0,0,0,1,1,0,24,10.666666666666666,14.0,0,0,True,False,False
2706,9130,1,132.4,0,0,1,1,0,20,11.75,13.4,2,1,False,False,True
2707,9147,1,137.1,0,0,1,1,0,20,0.0,0.0,0,0,True,False,False
2708,9070,1,138.1,0,0,1,0,0,18,12.666666666666666,14.125,2,1,False,False,True
2709,9556,1,130.0,0,0,1,0,0,25,11.95,12.042857142857144,1,1,False,True,False
2710,9254,1,109.7,0,0,1,0,0,22,14.0,15.666666666666666,2,1,False,False,True
2711,8014,0,128.2,0,0,0,0,0,41,0.0,0.0,0,0,True,False,False
2712,9147,1,117.8,0,1,1,0,1,19,11.5,0.0,0,0,True,False,False
2713,9130,1,150.0,0,0,1,0,0,21,12.0,12.8,2,1,False,False,True
2714,9085,1,160.0,0,1,1,0,0,30,16.428571428571427,16.666666666666668,0,0,True,False,False
2715,9500,1,104.5,0,0,1,0,1,21,13.336000000000002,13.207142857142856,2,1,False,False,True
2716,9556,1,112.8,0,0,1,0,1,26,0.0,0.0,1,1,False,True,False
2717,9670,1,100.0,0,0,1,0,0,21,14.666666666666666,14.0,2,1,False,False,True
2718,9500,1,132.5,0,0,1,0,0,18,14.115714285714288,14.115714285714288,2,1,False,False,True
2719,9085,1,123.3,0,0,1,0,1,19,14.857142857142858,13.11111111111111,2,1,False,False,True
2720,9085,1,128.9,0,0,1,0,1,18,13.833333333333334,13.714285714285714,2,1,False,False,True
2721,9147,1,128.3,0,0,1,0,0,19,11.0,11.75,1,1,False,True,False
2722,9085,1,100.0,0,0,1,0,0,21,11.75,13.666666666666666,1,1,False,True,False
2723,9147,1,120.1,0,0,1,0,1,18,10.0,12.0,0,0,True,False,False
2724,9500,1,160.0,0,0,1,0,1,24,12.415,12.415,2,1,False,False,True
2725,9130,1,123.0,0,0,1,0,0,21,11.0,10.5,1,1,False,True,False
2726,9085,1,150.0,0,0,1,0,0,23,14.428571428571429,13.428571428571429,2,1,False,False,True
2727,9500,1,124.0,0,0,1,0,1,18,14.312857142857142,14.312857142857142,2,1,False,False,True
2728,9085,1,120.0,0,0,0,0,0,26,15.428571428571429,14.5,1,1,False,True,False
2729,9130,1,120.4,0,0,1,0,0,20,12.0,13.4,2,1,False,False,True
2730,9238,1,131.6,0,0,1,0,0,18,13.833333333333334,13.714285714285714,2,1,False,False,True
2731,9238,1,104.2,0,0,1,0,0,20,12.166666666666666,12.142857142857142,2,1,False,False,True
2732,9500,1,122.0,0,0,1,0,0,20,14.014285714285714,14.014285714285714,1,1,False,True,False
2733,9238,1,110.7,1,0,1,0,0,18,10.333333333333334,13.333333333333334,1,1,False,True,False
2734,9773,1,121.7,0,0,1,0,1,22,13.2,13.6,2,1,False,False,True
2735,9500,1,126.0,0,1,1,0,0,20,15.4,15.4,2,1,False,False,True
2736,9500,1,128.4,0,0,1,0,1,19,13.385714285714286,15.925,2,1,False,False,True
2737,9130,1,134.9,0,1,1,0,0,18,10.857142857142858,11.0,0,0,True,False,False
2738,9147,1,143.9,0,0,1,0,0,18,11.333333333333334,12.0,2,1,False,False,True
2739,9085,1,145.0,0,0,1,0,1,19,14.5,13.6,2,1,False,False,True
2740,9070,1,132.0,0,0,1,0,1,19,14.166666666666666,12.375,2,1,False,False,True
2741,8014,0,136.1,0,0,1,0,0,24,12.833333333333334,12.0,2,1,False,False,True
2742,9238,1,138.9,0,0,1,0,0,21,13.333333333333334,14.5,2,1,False,False,True
2743,9238,1,102.0,0,0,1,0,1,20,13.666666666666666,14.571428571428571,2,1,False,False,True
2744,9254,1,123.0,0,1,0,0,1,28,10.833333333333334,11.0,0,0,True,False,False
2745,9853,1,137.5,0,0,1,0,0,21,13.428571428571429,13.142857142857142,2,1,False,False,True
2746,9500,1,102.2,0,1,1,1,0,20,12.401428571428571,11.808333333333332,1,1,False,True,False
2747,9003,1,105.3,0,0,0,1,0,36,0.0,0.0,0,0,True,False,False
2748,9991,0,130.0,0,0,0,1,0,42,0.0,0.0,0,0,True,False,False
2749,9991,0,122.5,0,0,1,1,0,47,11.5,11.6,0,0,True,False,False
2750,9119,1,112.0,0,0,0,1,0,25,0.0,0.0,0,0,True,False,False
2751,9670,1,110.0,0,0,1,1,1,25,14.142857142857142,13.5,2,1,False,False,True
2752,8014,0,149.5,0,0,1,1,0,48,0.0,0.0,0,0,True,False,False
2753,9991,0,141.0,0,0,1,1,1,32,13.8,12.8,2,1,False,False,True
2754,9991,0,130.0,0,0,1,1,0,38,13.6,13.6,0,0,True,False,False
2755,9238,1,130.0,0,0,1,1,0,37,11.733333333333333,11.88888888888889,2,1,False,False,True
2756,9147,1,104.0,0,0,0,1,0,26,10.0,10.0,0,0,True,False,False
2757,9085,1,110.0,0,0,1,1,0,23,0.0,0.0,0,0,True,False,False
2758,9003,1,120.0,0,0,1,1,0,23,0.0,0.0,1,1,False,True,False
2759,9003,1,130.0,0,0,1,1,0,20,10.8,12.0,1,1,False,True,False
2760,9500,1,127.0,0,0,1,1,0,26,13.046666666666669,13.30625,0,0,True,False,False
2761,8014,0,100.0,0,0,1,0,0,45,11.0,10.833333333333334,1,1,False,True,False
2762,8014,0,111.0,0,0,1,0,1,26,12.333333333333334,11.666666666666666,1,1,False,True,False
2763,8014,0,130.0,0,0,1,0,0,26,11.8,13.285714285714286,2,1,False,False,True
2764,9991,0,130.1,0,0,1,0,0,25,11.0,11.25,1,1,False,True,False
2765,9500,1,127.5,0,0,1,0,0,18,13.11,13.11,2,1,False,False,True
